dgp,sigma,prevalence,n,estimand,info,estimator,design,rule,rel_mean,rel_median,rel_p90,maxw_p90,n_changed
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,DIFF,DEF-0.75,separation-aware,1.1082608916509264,1.095979114955663,1.1530530981411613,792.9064937303107,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,DIFF,RA-EST,archived,42.533854398395476,1.0309139605778432,344.70877003425085,68690.06330210801,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,DIFF,RA-EST,separation-aware,1.0270117234966816,1.0232715520978637,1.0534695771264038,67067.6977427907,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,DIFF,SRSWOR,archived,3.818758300904142,3.801570700458687,3.8919460116533253,,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,DIFF,SRSWOR,separation-aware,3.804608585955862,3.791923839986736,3.8467125495452743,,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,HT,DEF-0.0,archived,3.910100735446701,3.910100735446701,3.910100735446701,200.0,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,HT,DEF-0.0,separation-aware,3.910100735446701,3.910100735446701,3.910100735446701,200.0,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,HT,DEF-0.25,archived,2.0269996767850422,1.7603751245334758,4.1103654179422655,266.4148439298438,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,HT,DEF-0.25,separation-aware,1.761242290275486,1.7370626874279211,1.8971278618018856,266.40372360208596,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,HT,DEF-0.5,archived,1.7790583716884987,1.3105554599338172,5.483508818772227,398.8689338958668,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,HT,DEF-0.5,separation-aware,1.314667085782017,1.2970811335132155,1.3953340272829344,398.8190850653653,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,HT,DEF-0.75,archived,2.0898266549607083,1.1086435432614015,9.973223128312858,793.2517668702839,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,HT,DEF-0.75,separation-aware,1.1098909332357478,1.0981683387852064,1.155788444679306,792.9561017137669,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,HT,RA-EST,archived,43.71855158502317,1.0292948832820814,352.4857689177714,70529.74162283911,22
STRATCAP,0.0,0.05,100,dollars,STRAT-2000,HT,RA-EST,separation-aware,1.0260845661383007,1.022207958932178,1.0521464346387832,67544.24503017953,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,DEF-0.0,archived,1.0017664752084439,1.0015082215292046,1.0032628486807906,200.0,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,DEF-0.0,separation-aware,1.0014489697945665,1.0011856808741801,1.003093861253169,200.0,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,DEF-0.25,archived,1.0025011091013403,1.0019536390650101,1.0049658895388296,266.6217318026654,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,DEF-0.25,separation-aware,1.0018918644388466,1.0015755569013063,1.0040138866932145,219.63186781915311,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,DEF-0.5,archived,1.0051488975306513,1.0034073064031848,1.0146554590286854,399.79786123533773,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,DEF-0.5,separation-aware,1.003287823156507,1.0026762789703083,1.0071916502184703,243.5373336529761,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,DEF-0.75,archived,1.0124261503948175,1.0057498000498062,1.0568257845512856,798.7883919814167,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,DEF-0.75,separation-aware,1.005777558693528,1.0043710147502287,1.0119526342208183,273.2822946850744,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,RA-EST,archived,6.4891130007430196,1.0091720045647912,47.51781826008035,395569.24199771654,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,RA-EST,separation-aware,1.0096283514563582,1.007275335438195,1.0190525575675253,311.3041038685769,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,SRSWOR,archived,1.0018165660367457,1.001558299444177,1.0033130143315072,,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,DIFF,SRSWOR,separation-aware,1.001499044746804,1.0012357426613132,1.0031440184540916,,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,HT,DEF-0.0,archived,0.99995,0.9999500000000001,0.9999500000000001,200.0,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,HT,DEF-0.0,separation-aware,0.99995,0.9999500000000001,0.9999500000000001,200.0,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,HT,DEF-0.25,archived,1.0007384842309035,1.000477664897077,1.0021088233841007,266.62272317457325,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,HT,DEF-0.25,separation-aware,1.0004628379915355,1.0003648211293963,1.0010151416491864,220.27774643838418,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,HT,DEF-0.5,archived,1.0035851190372358,1.002102230291016,1.012382022156512,399.80231943665336,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,HT,DEF-0.5,separation-aware,1.0020591849036748,1.0016048838458451,1.0043132435132405,245.13129796081793,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,HT,DEF-0.75,archived,1.0112214025219581,1.0048354935000972,1.054291658408907,798.81508779527,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,HT,DEF-0.75,separation-aware,1.0048958871601763,1.0037698939695752,1.0100087532377084,276.3064722879854,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,HT,RA-EST,archived,6.634104826329904,1.008765524476361,48.56608432712305,404494.96768948267,22
STRATCAP,0.0,0.05,100,rate,STRAT-2000,HT,RA-EST,separation-aware,1.009279276843404,1.0070030376315493,1.0185556355701677,316.5666073862179,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,DEF-0.0,archived,3.987190361020814,3.9692446756892834,4.063606125478919,50.0,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,DEF-0.0,separation-aware,3.9724165516808476,3.9591723259732072,4.016377573708539,50.0,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,DEF-0.25,archived,2.0649372075377723,1.7716025899078405,4.317912688917963,66.60202652869938,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,DEF-0.25,separation-aware,1.7785233105200826,1.7480374076818004,1.9133469111376953,66.60046426599176,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,DEF-0.5,archived,1.8183864781576846,1.318948560337113,5.770005989289356,99.70968236431642,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,DEF-0.5,separation-aware,1.3231700328806164,1.3038426265553178,1.402546686993607,99.70267969803348,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,DEF-0.75,archived,2.1547469764617655,1.1124321088763982,10.519252067500306,198.2681499184691,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,DEF-0.75,separation-aware,1.1143098153777788,1.1012950400187589,1.1615817272493534,198.22662343257767,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,RA-EST,archived,45.03106569660092,1.0321521364169923,365.3776174865506,17172.515825527003,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,RA-EST,separation-aware,1.0282159215978102,1.0244150742989144,1.0564153871426618,16766.924435697674,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,SRSWOR,archived,3.98738973050734,3.9694431478466767,4.063809315944717,,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,DIFF,SRSWOR,separation-aware,3.97261518243997,3.9593702944879325,4.016578402628671,,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,HT,DEF-0.0,archived,4.0827657288700285,4.0827657288700285,4.0827657288700285,50.0,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,HT,DEF-0.0,separation-aware,4.0827657288700285,4.0827657288700285,4.0827657288700285,50.0,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,HT,DEF-0.25,archived,2.0873535102251,1.8047373072886819,4.29542274586146,66.60371098246095,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,HT,DEF-0.25,separation-aware,1.805692353585496,1.780083422942377,1.9495691927551118,66.60093090052149,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,HT,DEF-0.5,archived,1.8251408311768318,1.3286944510323733,5.751293936020886,99.7172334739667,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,HT,DEF-0.5,separation-aware,1.3329638261148355,1.3144173695816823,1.418217363489255,99.70477126634133,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,HT,DEF-0.75,archived,2.1549617765504796,1.1150293328983667,10.510979264793098,198.31294171757096,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,HT,DEF-0.75,separation-aware,1.1162851373291505,1.1039156957210818,1.164732956639204,198.23902542844172,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,HT,RA-EST,archived,46.28733992873119,1.030940272201808,373.62236850221353,17632.435405709777,22
STRATCAP,0.0,0.05,400,dollars,STRAT-2000,HT,RA-EST,separation-aware,1.0275458469771588,1.0234881878610085,1.0551815445292085,16886.061257544883,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,DEF-0.0,archived,1.0017664752084436,1.0015082215292046,1.0032628486807906,50.0,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,DEF-0.0,separation-aware,1.0014489697945665,1.0011856808741797,1.0030938612531688,50.0,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,DEF-0.25,archived,1.0025122817684042,1.0019610199717213,1.0050027870617708,66.65543295066635,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,DEF-0.25,separation-aware,1.0018986119509448,1.001582754335383,1.004033893500929,54.90796695478828,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,DEF-0.5,archived,1.0052005122320444,1.003436556813099,1.0148540882954515,99.94946530883443,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,DEF-0.5,separation-aware,1.0033158967449602,1.0026986563747258,1.0072577867089114,60.88433341324402,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,DEF-0.75,archived,1.012589052635949,1.0058088886686583,1.057669339031,199.69709799535417,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,DEF-0.75,separation-aware,1.0058436906735955,1.0044199488573469,1.0120854714007432,68.3205736712686,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,RA-EST,archived,6.5731026298636435,1.0092891865616165,48.229789280111014,98892.31049942914,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,RA-EST,separation-aware,1.009753365151977,1.007369192391407,1.0193150860098512,77.82602596714422,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,SRSWOR,archived,1.0018165660367457,1.0015582994441772,1.0033130143315072,,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,DIFF,SRSWOR,separation-aware,1.001499044746804,1.0012357426613128,1.0031440184540916,,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,HT,DEF-0.0,archived,0.9999499999999999,0.9999499999999999,0.9999499999999999,50.0,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,HT,DEF-0.0,separation-aware,0.9999499999999999,0.9999499999999999,0.9999499999999999,50.0,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,HT,DEF-0.25,archived,1.0007499972230007,1.0004853473611846,1.0021405677754371,66.65568079364331,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,HT,DEF-0.25,separation-aware,1.0004703029210644,1.000370843353731,1.0010306773560695,55.069436609596046,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,HT,DEF-0.5,archived,1.0036385358382756,1.0021336837020485,1.0125672850036995,99.95057985916334,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,HT,DEF-0.5,separation-aware,1.0020899297245902,1.0016289823578886,1.0043765045531408,61.28282449020448,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,HT,DEF-0.75,archived,1.0113889219939114,1.0049065613088703,1.0551121140249355,199.7037719488175,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,HT,DEF-0.75,separation-aware,1.004968127259166,1.003825760406288,1.010155386086697,69.07661807199635,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,HT,RA-EST,archived,6.720332995697129,1.0088942871226378,49.29411374095805,101123.74192237067,22
STRATCAP,0.0,0.05,400,rate,STRAT-2000,HT,RA-EST,separation-aware,1.0094159158870744,1.0071058996056368,1.0188279112289587,79.14165184655448,22
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.0,archived,1.7629006616259262,1.7583734678119216,1.7737583268312704,200.0,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.0,separation-aware,2.0638255249143516,1.7583734678119216,3.053088484011068,200.0,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.25,archived,1.3485181375544826,1.2518772562221463,1.6972764561814344,266.50424934366697,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.25,separation-aware,1.2957142764036247,1.2518772562221463,1.4756621748451806,266.377280717734,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.5,archived,1.2558498035057701,1.0547454246762267,1.9232904395064838,399.27001126808796,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.5,separation-aware,1.0726107963893028,1.0547454246762267,1.1475712614853195,398.7005834764307,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.75,archived,1.4092782366857617,0.9465115756675984,2.9131263957793454,795.6359959856751,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.75,separation-aware,0.9619393747888316,0.9465115756675984,1.0138899114139903,792.2538283755999,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,RA-EST,archived,34.44715916189282,0.9007148168288894,145.19903605746654,109390.79058447643,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,RA-EST,separation-aware,0.9254380879178506,0.9007148168288894,1.0,61366.09412681075,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,SRSWOR,archived,1.7629888110664793,1.7584613908814655,1.7738470191822295,,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,DIFF,SRSWOR,separation-aware,2.063928721350419,1.7584613908814655,3.0532411460683715,,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,HT,DEF-0.0,archived,20.38533619538083,20.38533619538083,20.38533619538083,200.0,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,HT,DEF-0.0,separation-aware,20.38533619538083,20.38533619538083,20.38533619538083,200.0,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,HT,DEF-0.25,archived,5.619146445066297,5.616264249307792,5.656333083618759,266.42070159408325,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,HT,DEF-0.25,separation-aware,5.7094172323761745,5.636107860499246,5.979010429186605,266.42020591714413,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,HT,DEF-0.5,archived,2.766112673910091,2.7649655203568715,2.7879326576067585,398.8951952487779,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,HT,DEF-0.5,separation-aware,2.8303573767852948,2.775993483555581,3.02816540966606,398.892972917595,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,HT,DEF-0.75,archived,1.4866925090133711,1.4861317238096952,1.4983267254028434,793.4075881332649,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,HT,DEF-0.75,separation-aware,1.5279530952806553,1.4917505020011395,1.6574754833481895,793.3944003940966,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,HT,RA-EST,archived,0.9639800938534134,0.9638492109158414,0.9648085409917654,72210.98642791397,47
STRATCAP,0.75,0.7,100,dollars,STRAT-2000,HT,RA-EST,separation-aware,0.9723878063204839,0.9639878796497177,0.9999999999999983,72065.62184252904,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,DEF-0.0,archived,1.0067800750904938,1.0065471480625567,1.0080321717685283,200.0,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,DEF-0.0,separation-aware,1.0222969498847128,1.0068645765036806,1.0729577526569967,200.0,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,DEF-0.25,archived,0.9933333903463195,0.9932283615771313,0.9958491328418677,266.6461397902644,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,DEF-0.25,separation-aware,1.0123478458377142,0.9938735523177369,1.0729577526569967,241.28714462142312,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,DEF-0.5,archived,0.98295235116646,0.9827450052897753,0.9864482270104147,399.9076432746532,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,DEF-0.5,separation-aware,1.0045515200354425,0.9839403754882912,1.0729577526569967,304.0549489992666,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,DEF-0.75,archived,0.9771839489665609,0.97682550145176,0.9805378926260727,799.4461154227565,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,DEF-0.75,separation-aware,0.999533306663076,0.9773747035496061,1.0729577526569967,410.96136304076566,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,RA-EST,archived,4.379579873305209,0.9761550326635129,15.520817629353957,866006.5744165131,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,RA-EST,separation-aware,0.9989287068591378,0.9761550326635129,1.0729577526569967,633.8106586658723,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,SRSWOR,archived,1.0068304166113247,1.0065974779364535,1.008082575897323,,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,DIFF,SRSWOR,separation-aware,1.022348067288077,1.006914922249793,1.0730114032271578,,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,HT,DEF-0.0,archived,1.0729577526569976,1.0729577526569976,1.0729577526569976,200.0,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,HT,DEF-0.0,separation-aware,1.0729577526569976,1.0729577526569976,1.0729577526569976,200.0,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,HT,DEF-0.25,archived,1.0629084255036743,1.062948190072388,1.06385607072231,203.22078799318942,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,HT,DEF-0.25,separation-aware,1.0652865002775598,1.0632481838894385,1.0729577526569976,203.17263062989636,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,HT,DEF-0.5,archived,1.0560161968994148,1.0560268038260656,1.0572737027210195,206.54700977994167,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,HT,DEF-0.5,separation-aware,1.060017226690377,1.0564229450040918,1.0729577526569976,206.44753962046252,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,HT,DEF-0.75,archived,1.0520965387991073,1.052055144764652,1.0530502954969558,209.98392869495078,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,HT,DEF-0.75,separation-aware,1.0570100569386225,1.0523442305748352,1.0729577526569976,209.82975383250312,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,HT,RA-EST,archived,1.0509970272283236,1.050903446890212,1.051407031125164,213.53716433831394,47
STRATCAP,0.75,0.7,100,rate,STRAT-2000,HT,RA-EST,separation-aware,1.0561492847799574,1.0510278611313608,1.0729577526569976,213.3246350327907,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.0,archived,1.783627086754158,1.7788843335206381,1.794937401056498,50.0,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.0,separation-aware,2.09037879896168,1.7788843335206381,3.098820126248516,50.0,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.25,archived,1.3579712844881593,1.258724845452436,1.71613443227649,66.62606233591674,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.25,separation-aware,1.301402714105154,1.258724845452436,1.4786237486748446,66.5943201794335,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.5,archived,1.2627957494921007,1.056234470359052,1.9484884719360474,99.81750281702199,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.5,separation-aware,1.073048826142987,1.056234470359052,1.145789344196866,99.67514586910768,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.75,archived,1.420425941855318,0.9450295419205503,2.9649925740182113,198.90899899641877,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,DEF-0.75,separation-aware,0.9601662113458008,0.9450295419205503,1.0110778727978906,198.06345709389998,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,RA-EST,archived,35.35999774240576,0.8979931094505196,149.12978454558208,27347.697646119108,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,RA-EST,separation-aware,0.9234102087826301,0.8979931094505196,1.0,15341.523531702687,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,SRSWOR,archived,1.7837162725677864,1.7789732821847473,1.795027152414119,,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,DIFF,SRSWOR,separation-aware,2.0904833231278364,1.7789732821847473,3.098975075002265,,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,HT,DEF-0.0,archived,20.690684339288033,20.69068433928803,20.69068433928803,50.0,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,HT,DEF-0.0,separation-aware,20.690684339288033,20.69068433928803,20.69068433928803,50.0,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,HT,DEF-0.25,archived,5.593543541685381,5.590811751339141,5.630951599462285,66.60517539852081,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,HT,DEF-0.25,separation-aware,5.684509272431909,5.610555097270562,5.956389917561633,66.60505147928603,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,HT,DEF-0.5,archived,2.741310072798264,2.740032015783669,2.7623887459661978,99.72379881219447,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,HT,DEF-0.5,separation-aware,2.8045586741159254,2.7510484892646003,2.9998571171499933,99.72324322939875,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,HT,DEF-0.75,archived,1.4802136816405869,1.4798304972642455,1.491767499335153,198.35189703331622,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,HT,DEF-0.75,separation-aware,1.5200165160547723,1.4850751299549634,1.6455940639442352,198.34860009852414,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,HT,RA-EST,archived,0.9677850401969149,0.9676388799203517,0.9686726195240151,18052.746606978493,47
STRATCAP,0.75,0.7,400,dollars,STRAT-2000,HT,RA-EST,separation-aware,0.9752218998351259,0.9678024469918092,0.9999999999999991,18016.40546063226,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,DEF-0.0,archived,1.000573519946834,1.0002512000460908,1.0017269349352658,50.0,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,DEF-0.0,separation-aware,1.0159774325674018,1.0005666429737017,1.066246406598747,50.0,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,DEF-0.25,archived,0.9870054560751,0.9869022703983251,0.9894549645479492,66.6615349475661,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,DEF-0.25,separation-aware,1.0059384601520127,0.987667786216158,1.066246406598747,60.32178615535578,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,DEF-0.5,archived,0.976530710886486,0.9763447735024928,0.9799807657971453,99.9769108186633,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,DEF-0.5,separation-aware,0.9980717179009918,0.977598458578375,1.066246406598747,76.01373724981666,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,DEF-0.75,archived,0.9707102491600128,0.9702890980269633,0.9739951678901719,199.86152885568913,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,DEF-0.75,separation-aware,0.9930081986084811,0.9709288333831649,1.066246406598747,102.74034076019142,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,RA-EST,archived,4.40380724030994,0.9696109286860078,15.644497559837339,216501.64360412827,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,RA-EST,separation-aware,0.9923981991260526,0.9696109286860078,1.066246406598747,158.45266466646808,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,SRSWOR,archived,1.0006235511243902,1.0003012151068464,1.0017770237864552,,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,DIFF,SRSWOR,separation-aware,1.0160282339791007,1.0006166738073923,1.0662997215848262,,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,HT,DEF-0.0,archived,1.0662464065987476,1.0662464065987476,1.0662464065987476,50.0,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,HT,DEF-0.0,separation-aware,1.0662464065987476,1.0662464065987476,1.0662464065987476,50.0,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,HT,DEF-0.25,archived,1.0563412081133638,1.0563798817495447,1.05727334238414,50.805196998297355,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,HT,DEF-0.25,separation-aware,1.058685122799644,1.0566751278284923,1.0662464065987476,50.79315765747409,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,HT,DEF-0.5,archived,1.0495904217583278,1.0495993736985727,1.0508173833358914,51.63675244498542,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,HT,DEF-0.5,separation-aware,1.053523778093696,1.0499854552296781,1.0662464065987476,51.61188490511563,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,HT,DEF-0.75,archived,1.0458078767796475,1.0457714408779768,1.0467182113574427,52.495982173737694,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,HT,DEF-0.75,separation-aware,1.050621252347429,1.0460421669808797,1.0662464065987476,52.45743845812578,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,HT,RA-EST,archived,1.0448397900407578,1.04475781053829,1.045247457712941,53.384291084578486,47
STRATCAP,0.75,0.7,400,rate,STRAT-2000,HT,RA-EST,separation-aware,1.04986080758821,1.044847324873951,1.0662464065987476,53.331158758197674,47
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.0,archived,1.6495127851635203,0.9999500000000002,3.212775387684169,200.0,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.0,separation-aware,3.041485552646939,3.1692904051793254,3.3987826029649075,200.0,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.25,archived,1.0702937434330781,0.9129485763001035,1.4586041894508428,266.47320001380524,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.25,separation-aware,1.4138290856361129,1.4463274987510388,1.5109899042970856,266.377280717734,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.5,archived,0.9459003135853628,0.8798821985050216,1.1125693804871672,399.1306614852207,127
STRATCAP,1.5,0.7,100,dollars,STRAT-2000,DIFF,DEF-0.5,separation-aware,1.0907517836055551,1.106901453296476,1.1366792193348625,398.7005834764307,127
